name,display_name,bio,followers_count,following_count,acct_created,location,id,id_str
b'RepSpeier',b'Jackie Speier',"b""Fearless Fighter for women\xe2\x80\x99s equality, LGBTQ rights & the disenfranchised. Proud mom of 2 kids & puppy Emma, wife & Rep for CA14, America's economic powerhouse!""",146412,21828,2009-03-17 17:02:38,b'',24913074,b'24913074'
b'RepHankJohnson',b'Rep. Hank Johnson',"b'CBC Secretary, Chairman of the Courts, IP & Internet Subcommittee; Champion for working people'",37405,1005,2009-03-16 18:52:49,"b'Lithonia, GA; Washington'",24745957,b'24745957'
b'janschakowsky',b'Jan Schakowsky',"b'Official Twitter account for Rep. Jan Schakowsky, Illinois 9th Congressional District'",44778,1406,2009-03-13 16:03:17,"b'Chicago, IL'",24195214,b'24195214'
b'RepKenMarchant',b'Kenny Marchant',b'Serving the 24th Congressional District of Texas | Member of @WaysandMeansGOP and House Ethics Committee',26882,2080,2009-03-12 16:19:18,"b'Irving and Washington, D.C.'",23976316,b'23976316'
b'EleanorNorton',b'Eleanor Holmes Norton',b'Member of the U.S. Congress representing the District of Columbia',35303,1854,2009-03-10 14:47:46,"b'Washington, DC'",23600262,b'23600262'
b'davidcicilline',b'David Cicilline',b'Congressman for Rhode Island\xe2\x80\x99s 1st District. DPCC Chair. Antitrust Subcommittee Chairman. #ForThePeople',103596,5325,2009-03-10 13:53:21,b'',23593446,b'23593446'
b'TomColeOK04',b'Rep. Tom Cole',"b""Proud to represent Oklahoma's Fourth District in the U.S. House of Representatives. Ranking Republican of @RulesReps. Staff moderated unless signed by me. -TC""",23795,288,2009-03-06 21:54:25,b'Oklahoma',23124635,b'23124635'
b'housesciencegop',"b'Sci, Space, & Tech GOP'","b'Official Twitter page of the Committee on Science, Space, and Technology Republicans. Frank Lucas, Ranking Member https://t.co/wBe2jSx2Kk'",165911,1349,2009-03-06 19:06:28,b'Washington D.C.',23103488,b'23103488'
b'RepGregoryMeeks',b'Rep. Gregory Meeks',"b'Proudly serving the people of the 5th Congressional District of New York. For media inquiries, please contact andrei.vasilescu@mail.house.gov'",28193,1029,2009-03-04 18:36:27,"b'Queens, New York'",22812754,b'22812754'
b'RepGwenMoore',b'Rep. Gwen Moore',"b'Honored to represent Wisconsin\xe2\x80\x99s 4th Congressional District. Proud mother, grandmother & great-grandmother. Loves poetry reading, knitting & crocheting.'",37210,2735,2009-03-03 20:02:57,"b'Washington, DC'",22669526,b'22669526'
b'KenCalvert',b'Ken Calvert',b'Official Twitter Account for U.S. Representative Ken Calvert (CA-42)',20907,298,2009-03-02 22:30:20,"b'Corona, CA '",22545491,b'22545491'
b'repjimcooper',b'Jim Cooper',b'Official feed of U.S. Rep. Jim Cooper. Blue Dog Democrat representing Nashville area in Congress. Married with 3 great kids. Tweets by Jim & staff.',26299,728,2009-03-02 14:25:32,"b'Nashville, Tennessee'",22523087,b'22523087'
b'replouiegohmert',b'Louie Gohmert',"b'Member of Congress, representing the first district of Texas which encompasses over 12 counties stretching nearly 120 miles down the eastern border of Texas.'",241475,751,2009-02-26 20:14:28,b'',22055226,b'22055226'
b'HouseScience',b'Science Committee',"b'News from the U.S. House of Representatives Committee on Science, Space, and Technology - May not represent the views of Members of the Committee'",23189,888,2009-02-26 20:02:26,"b'Washington, DC'",22053641,b'22053641'
b'SenAmyKlobuchar',b'Senator Amy Klobuchar',b'Official Twitter account of United States Senator Amy Klobuchar from Minnesota. Tweets by Senator Klobuchar signed -AK.',33756,5279,2009-02-26 18:50:05,b'',22044727,b'22044727'
b'LeaderHoyer',b'Steny Hoyer',"b""The Majority Leader of the U.S. House of Representatives, representing Maryland's Fifth Congressional District.""",121087,4497,2009-02-26 14:13:01,"b'Washington, DC'",22012091,b'22012091'
b'SenMarkey',b'Ed Markey',"b'Official account for Senator Edward J. Markey. National leader on energy, environment, climate, telecom. Voice for consumer protection. https://t.co/nfYWzVp6R8'",162641,1374,2009-02-20 15:49:29,b'MA',21406834,b'21406834'
b'RoyBlunt',b'Senator Roy Blunt',b'Official account of U.S. Senator Roy Blunt. Honored to represent the great state of Missouri. Serves as @SenateRPC Chairman.',108820,6958,2009-02-19 02:58:03,b'Missouri',21269970,b'21269970'
b'SenatorBurr',b'Richard Burr',"b'U.S. Senator from North Carolina, Chairman of the Senate Select Committee on Intelligence'",160129,899,2009-02-18 01:53:03,"b'Winston-Salem, NC'",21157904,b'21157904'
b'SenShelby',b'Richard Shelby',b'The official Twitter page for U.S. Senator Richard Shelby (R-Ala.) https://t.co/YqOy54UpSf',83742,503,2009-02-17 17:53:43,"b'Tuscaloosa, Alabama'",21111098,b'21111098'
b'RepPerlmutter',b'Rep. Ed Perlmutter',"b'Member of Congress, proudly representing the 7th District of Colorado https://t.co/wLRJaGd9rX'",33692,4524,2009-02-10 22:17:52,b'Colorado',20552026,b'20552026'
b'RepSchrader',b'Rep. Kurt Schrader',"b""Proudly representing Oregon's 5th Congressional District""",26222,780,2009-02-10 21:04:21,b'Oregon',20545793,b'20545793'
b'VernBuchanan',b'Rep. Vern Buchanan',b'U.S. Congressman',29423,10371,2009-02-09 21:05:19,"b""Florida's 16th District""",20467163,b'20467163'
b'HASCRepublicans',b'Armed Services',b'The House Armed Services Committee Republicans; Twitter feed of the latest committee news and updates',18034,864,2009-02-05 21:46:45,"b'Washington, DC'",20192403,b'20192403'
b'RepPeteOlson',b'Rep. Pete Olson',b'Proudly representing TX-22 in Congress. Follow me on Facebook: http://t.co/2aP7aRlj3f and Instagram: https://t.co/hBZNAgZcuI',11762,2160,2009-02-04 13:40:57,"b'Washington, DC / Houston, TX'",20053279,b'20053279'
b'PeterRoskam',b'Peter Roskam',"b'Husband, father, and former U.S. Representative for the 6th District of Illinois.'",29320,4433,2009-02-04 00:11:56,"b'Wheaton, IL'",20015903,b'20015903'
b'RepKevinBrady',b'Rep. Kevin Brady',"b'Dad. Husband. Top Republican @WaysandMeansGOP. Loves: Baseball, Texas, tax reform.'",50000,748,2009-02-02 19:57:06,"b'The Woodlands, Texas'",19926675,b'19926675'
b'GOPLeader',b'Kevin McCarthy',"b""Republican Leader and Representative of California's 23rd District in the House of Representatives.\nhttps://t.co/ZqWsqD6L0T""",420766,1380,2009-01-29 22:28:48,"b'Bakersfield, CA'",19739126,b'19739126'
b'SenatorCollins',b'Sen. Susan Collins',b'United States Senator from Maine. \r\n\r\nAll tweets originate from the Press Office of Senator Susan Collins.',511079,971,2009-01-29 18:56:59,b'Maine',19726613,b'19726613'
b'repbenraylujan',b'Ben Ray Luj\xc3\xa1n',b'Representing New Mexico\xe2\x80\x99s 3rd Congressional District. Assistant Speaker in the House of Representatives. @EnergyCommerce Committee & Member of @HispanicCaucus.',24173,829,2009-01-22 01:00:32,b'',19318314,b'19318314'
b'CongressmanGT',"b""Glenn 'GT' Thompson""","b""I have the distinct honor and privilege to represent and serve the citizens of Pennsylvania's 15th Congressional District. #PA15""",20809,2962,2009-01-14 04:54:58,"b'Howard, Pennsylvania'",18967498,b'18967498'
b'senrobportman',b'Rob Portman',b'United States Senator from the Buckeye State.',141011,4993,2009-01-12 20:56:42,b'Ohio',18915145,b'18915145'
b'JimLangevin',b'Jim Langevin',"b""U.S. Congressman for Rhode Island's Second District""",26136,4616,2009-01-12 18:36:58,"b'Warwick, RI and Washington, DC'",18909919,b'18909919'
b'JeffFortenberry',b'Jeff Fortenberry',b'U.S. Representative for the First Congressional District of Nebraska',21983,2190,2009-01-09 16:14:19,"b'Lincoln, NE / Washington, D.C.'",18805303,b'18805303'
b'RepScottPerry',b'RepScottPerry',"b'Husband, Father of two young daughters, Small Businessman and Soldier. Congressman - 10th District (PA).'",21841,2738,2009-01-08 18:29:58,b'',18773159,b'18773159'
b'RepSires',b'Albio Sires',"b""U.S. Representative for New Jersey's 8th Congressional District""",22340,254,2009-01-06 21:22:37,"b'Washington, DC'",18696134,b'18696134'
b'SenatorMenendez',b'Senator Bob Menendez',b'U.S. Senator from New Jersey. \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 Proud father of Alicia & Rob. Proud grandfather of Evangelina & Ofelia.',167977,994,2009-01-06 21:01:12,"b'New Jersey, USA'",18695134,b'18695134'
b'JerryMoran',b'Senator Jerry Moran',b'Official account of U.S. Senator Jerry Moran. Honored to represent Kansans in the U.S. Senate.',98586,2981,2009-01-05 14:25:22,b'Kansas',18632666,b'18632666'
b'RepPeteKing',b'Rep. Pete King',"b""Representing New York's 2nd Congressional District""",38687,100,2008-12-21 02:49:32,"b'Seaford, New York'",18277655,b'18277655'
b'Jim_Jordan',b'Rep. Jim Jordan',"b""Proudly serving Ohio's beautiful fourth district. Ranking Member on @GOPoversight. Fighting to #DoWhatWeSaid""",785419,4338,2008-12-16 17:20:24,"b'Washington, D.C. '",18166778,b'18166778'
b'ChrisVanHollen',b'Chris Van Hollen',b'U.S. Senator for Maryland',161775,608,2008-12-15 15:00:29,"b'Maryland, USA'",18137749,b'18137749'
b'lisamurkowski',b'Sen. Lisa Murkowski',"b""Official Twitter account for U.S. Senator Lisa Murkowski. Follow me for news and updates on what's happening in the Senate and across Alaska.""",267295,568,2008-12-11 21:55:19,"b'Alaska & Washington, D.C.'",18061669,b'18061669'
b'JudgeCarter',b'Judge Carter',b'U.S. Congressman proudly serving the 31st District of Texas & @forthood. Former Judge. Proud @TexasTech Red Raider.',15608,855,2008-12-10 21:00:58,b'#TX31 ',18030431,b'18030431'
b'cathymcmorris',b'CathyMcMorrisRodgers',"b""Proudly serving Washington's beautiful 5th District in Congress. Pioneer. Trailblazer. Leader. Working Mom of Three. Wife. Ability Advocate. Trustbuilder.""",49694,5106,2008-12-08 23:17:15,"b'Spokane, WA & Washington, DC'",17976923,b'17976923'
b'dinatitus',b'Dina Titus',"b""Representative of Nevada's First District. Tweeting politics, culture & #OnlyInDistrict1.""",9504,1260,2008-12-05 20:49:41,"b'Fabulous Las Vegas, Nevada'",17907578,b'17907578'
b'SenSchumer',b'Chuck Schumer',b'Official account of Senator Chuck Schumer - New York\xe2\x80\x99s Senator RT\xe2\x89\xa0endorsement',1935702,25559,2008-11-19 20:10:20,"b'New York, NY'",17494010,b'17494010'
b'EdLaborGOP',b'House Ed & Labor Republicans',"b'Fostering the best opportunities for students to learn, workers to succeed, and employers to grow. Republican Leader Rep. @VirginiaFoxx.'",15035,751,2008-09-23 19:33:31,"b'Washington, D.C.'",16424044,b'16424044'
b'virginiafoxx',b'Virginia Foxx',"b""Congresswoman Virginia Foxx. Conservative representing North Carolina's Fifth District.""",24613,1391,2008-09-12 13:30:07,"b'Banner Elk, NC'",16256269,b'16256269'
b'repblumenauer',b'Earl Blumenauer',b'Progressive Democrat proudly representing Oregon\xe2\x80\x99s 3rd Congressional District.',66059,1229,2008-08-23 06:38:46,"b'Portland, OR'",15954997,b'15954997'
b'SpeakerPelosi',b'Nancy Pelosi',"b""Speaker of the House, focused on strengthening America's middle class and creating jobs; mother, grandmother, dark chocolate connoisseur.""",3229261,361,2008-08-07 15:35:02,b'San Francisco',15764644,b'15764644'
b'michaelcburgess',"b'Michael Burgess, MD'","b""Congressman for Texas' 26th District, M.D. (Ob/Gyn) in my former life""",28692,1970,2008-08-06 15:25:19,"b'Washington, DC/Lake Dallas, TX'",15751083,b'15751083'
b'marcorubio',b'Marco Rubio',"b'Follower of Christ,Husband,Father, Proud AMERICAN, US Senator for Florida, #GatorNation & #FinsUp. Official tweets @SenRubioPress & Campaign tweets @TeamMarco'",3981103,2560,2008-08-06 03:07:06,b'United States',15745368,b'15745368'
b'RepShimkus',b'John Shimkus',b'I represent the 15th Congressional District of Illinois and Chair the @HouseCommerce Environment Subcommittee.',30868,1085,2008-07-25 17:01:16,"b'Illinois, USA'",15600527,b'15600527'
b'boblatta',b'U.S. Rep. Bob Latta',b'Representing #OH5. Deputy Whip. Member of @HouseCommerce Committee. Republican Leader of the Communications and Technology Subcommittee.',38146,2935,2008-07-11 18:33:24,b'',15394954,b'15394954'
b'RobWittman',b'Rep. Rob Wittman',"b'humble Rep. of VA01; proud husband, father, grandfather, and conservative; avid outdoorsman; Ranking Member of Seapower & Projection Forces Subcommittee'",27945,6684,2008-07-08 18:25:49,"b'Montross, VA'",15356407,b'15356407'
b'ChrisCoons',b'Senator Chris Coons',"b'Father, husband, U.S. Senator from Delaware'",146783,2460,2008-07-05 11:17:54,"b'Wilmington, DE'",15324851,b'15324851'
b'chelliepingree',b'Chellie Pingree',"b'Farmer, mother, Maine islander, Member of Congress and @AppropsDems, lover of root vegetables.'",27614,988,2008-06-02 20:29:56,b'Maine -- the best place to be!',14984637,b'14984637'
b'GrahamBlog',b'Lindsey Graham',b'Twitter feed for U.S. Senator Lindsey Graham of South Carolina.',119182,2062,2008-05-20 13:57:21,"b'Washington, DC'",14845376,b'14845376'
b'SenateGOP',b'Senate Republicans',b'News and updates from Republican senators and their staff. Chairman @SenJohnBarrasso.',870826,27751,2008-04-09 19:42:03,"b'Washington, D.C.'",14344823,b'14344823'
b'RepTimRyan',b'Congressman Tim Ryan',b'Congressman for Ohio\xe2\x80\x99s 13th District. Follow me on Instagram: https://t.co/Yg0NJpu0wF',80798,2514,2008-02-14 21:57:32,"b'Warren, OH'",13491312,b'13491312'
b'JohnCornyn',b'Senator John Cornyn',"b'Mainly news I find interesting, pics, and opinions. Honored to represent the great state of Texas in the US Senate. RTs =/= endorsements'",232945,11735,2008-02-07 19:52:55,"b'Austin, Texas'",13218102,b'13218102'
b'WaysandMeansGOP',b'Ways and Means GOP',"b'The Senior Committee, with jurisdiction over taxes, trade, healthcare, welfare, and Social Security'",41860,557,2008-01-28 15:30:34,"b'Washington, D.C.'",12788332,b'12788332'
b'SteveDaines',b'Steve Daines',b'Married 32 years to sweet Cindy. Parents of four. Grandpa to one. Three dogs. Serving the people of Montana in the U.S. Senate. \xf0\x9f\x87\xba\xf0\x9f\x87\xb8',52378,651,2007-12-30 05:52:03,"b'Bozeman, MT'",11651202,b'11651202'
b'ChuckGrassley',b'ChuckGrassley',"b'U.S. Senator. Family farmer. Lifetime resident of New Hartford, IA. Also follow @GrassleyPress for news and information.'",450819,13679,2007-11-26 15:17:02,b'Iowa',10615232,b'10615232'
b'MarkWarner',b'Mark Warner',"b'Serving Virginia in the US Senate. Vice Chairman, Intel Committee. Dad, Husband, Budget Wonk. Previous: Serial entrepreneur, business guy, 69th Governor of Va'",455840,24280,2007-07-12 14:03:33,b'Virginia',7429102,b'7429102'
b'JimInhofe',b'Jim Inhofe',b'United States Senator from the great state of Oklahoma.',54287,349,2007-07-05 14:39:13,b'Oklahoma',7270292,b'7270292'
b'JohnBoozman',b'Senator John Boozman',"b'United States Senator for Arkansas serving on the Agriculture, Appropriations, EPW and Veterans\xe2\x80\x99 Affairs committees. Contact: 202-224-4843 #ServingAR #ARinDC'",86619,793,2007-04-27 16:05:52,b'Arkansas',5558312,b'5558312'
